ID_FASHI,RA_FASHI,DEC_FASHI,z_FASHI,OBJID_SDSS,RA_SDSS,DEC_SDSS,Probability_SDSS
,deg,deg,,,deg,deg,
20230001897,35.291,-4.075,0.02039,1237679254671851613,35.299,-4.079,0.995
20230042123,37.616,-4.074,0.04050,1237679323399389275,37.622,-4.076,1.000
20230001911,66.795,-4.051,0.01548,1237649963536351414,66.799,-4.062,0.986
20230001909,63.658,-4.055,0.03727,1237649964071845991,63.669,-4.055,0.997
20230001910,25.400,-4.052,0.03996,1237679255204397583,25.410,-4.050,0.957
20230001912,74.875,-4.051,0.02160,1237674284853100822,74.882,-4.049,0.997
20230001917,43.726,-4.043,0.06293,1237679254138651187,43.724,-4.045,0.915
20230001915,31.903,-4.044,0.04282,1237669771912545303,31.903,-4.044,0.998
20230001920,22.813,-4.040,0.00673,1237679255203283076,22.809,-4.043,0.998
20230001922,74.767,-4.038,0.02175,1237676303485632550,74.779,-4.041,0.995
20230001905,65.319,-4.059,0.03446,1237649929710403743,65.331,-4.039,0.989
20230001921,33.846,-4.039,0.01369,1237679254671196784,33.850,-4.039,0.995
20230051887,247.367,-4.030,0.01762,1237668569861391144,247.373,-4.029,0.999
20230001943,42.283,-4.016,0.02301,1237673700745085077,42.273,-4.023,0.957
20230001925,42.115,-4.032,0.08022,1237673700745019614,42.119,-4.019,0.996
20230060238,41.875,-4.014,0.00447,1237679254137864536,41.881,-4.009,0.977
20230001952,27.854,-4.004,0.01863,1237679323932000315,27.859,-4.004,0.996
20230053456,129.320,-3.998,0.04047,1237673709327352486,129.315,-4.001,0.961
20230001982,74.250,-3.980,0.02119,1237674285389775752,74.251,-3.980,0.988
20230001978,126.632,-3.983,0.01831,1237673710936981539,126.666,-3.973,0.864
20230002007,36.847,-3.947,0.01867,1237679254672507056,36.850,-3.960,0.997
20230002003,26.708,-3.951,0.04088,1237679255204987723,26.708,-3.951,0.996
20230002026,74.850,-3.915,0.01357,1237676303485633020,74.856,-3.919,0.997
20230002033,26.588,-3.908,0.01882,1237679255204921456,26.592,-3.913,0.997
20230002035,76.551,-3.907,0.02626,1237676302412546567,76.557,-3.910,0.999
20230002043,207.697,-3.894,0.08562,1237671991344038164,207.695,-3.905,0.946
20230002039,35.293,-3.898,0.04108,1237679254671851949,35.293,-3.904,0.988
20230002050,28.832,-3.884,0.04594,1237679255205904444,28.836,-3.887,0.998
20230002059,30.169,-3.875,0.04428,1237679255206494331,30.171,-3.886,0.993
20230050676,127.582,-3.881,0.05375,1237673710400439686,127.585,-3.883,0.936
20230002072,72.143,-3.859,0.03098,1237676305095262242,72.143,-3.867,1.000
20230002070,39.650,-3.863,0.08244,1237679254673752325,39.652,-3.865,0.986
20230002074,28.003,-3.856,0.01861,1237679255205511563,28.003,-3.855,0.983
20230060243,73.607,-3.852,0.01593,1237674285926449384,73.605,-3.854,1.000
20230002078,64.936,-3.854,0.04078,1237649964072435924,64.941,-3.854,1.000
20230002094,127.269,-3.833,0.00975,1237674462019650237,127.270,-3.842,0.995
20230002096,129.031,-3.831,0.05451,1237674460946564370,129.030,-3.830,0.998
20230002112,66.897,-3.817,0.01536,1237649929711124734,66.910,-3.825,0.934
20230002110,255.241,-3.817,0.03954,1237668628925448233,255.243,-3.822,1.000
20230002123,65.366,-3.808,0.04079,1237649964072566955,65.371,-3.812,0.998
20230002124,65.279,-3.808,0.03445,1237649964072567139,65.285,-3.812,0.951
20230002122,65.381,-3.808,0.03450,1237649964072632451,65.388,-3.810,1.000
20230050680,127.505,-3.812,0.05375,1237674462019781022,127.511,-3.807,0.982
20230053404,28.619,-3.801,0.03163,1237679255205838928,28.621,-3.802,0.999
20230002139,28.848,-3.791,0.04329,1237679255205904543,28.852,-3.801,0.995
20230002135,73.895,-3.795,0.01525,1237674285926515015,73.899,-3.798,0.999
20230002140,66.994,-3.789,0.01515,1237649929711124564,66.999,-3.791,0.999
20230002153,36.351,-3.775,0.06560,1237679323935670480,36.354,-3.779,0.999
20230002159,67.360,-3.772,0.04352,1237649929711321236,67.366,-3.771,0.962
20230002178,245.687,-3.756,0.05481,1237668568786994046,245.696,-3.768,0.940
20230002175,67.104,-3.758,0.01420,1237649929711190307,67.107,-3.760,0.999
20230002137,188.797,-3.792,0.00391,1237650760246887442,188.794,-3.751,0.000
20230002199,130.700,-3.736,0.04208,1237674459873476813,130.705,-3.748,0.997
20230002195,69.451,-3.740,0.06836,1237649929175302415,69.456,-3.741,0.994
20230002204,41.349,-3.732,0.04314,1237679254674473179,41.351,-3.739,0.975
20230002200,67.253,-3.736,0.04256,1237649929711255761,67.261,-3.738,0.997
20230002198,66.759,-3.737,0.04284,1237649929711059563,66.759,-3.738,0.986
20230002157,176.703,-3.772,0.02813,1237650760241643766,176.720,-3.728,0.007
20230002210,173.870,-3.725,0.01994,1237671141479088281,173.879,-3.728,0.989
20230002171,215.482,-3.763,0.04327,1237674601607397654,215.511,-3.728,0.341
20230002165,193.613,-3.768,0.00501,1237650760248984278,193.600,-3.728,0.004
20230002225,26.120,-3.700,0.01885,1237679324468084989,26.127,-3.706,0.967
20230042126,192.164,-3.691,0.00913,1237671264958218385,192.169,-3.692,0.991
20230002237,127.213,-3.689,0.03171,1237673710937244139,127.212,-3.692,1.000
20230002234,192.179,-3.691,0.01556,1237671264958218384,192.180,-3.690,1.000
20230060252,83.679,-3.684,0.02123,1237667726439481687,83.713,-3.690,0.979
20230002239,195.281,-3.684,0.01698,1237650760249770020,195.288,-3.689,0.994
20230002243,28.653,-3.680,0.04593,1237679324469199097,28.649,-3.679,0.999
20230002270,245.796,-3.660,0.05440,1237668650391765220,245.796,-3.666,1.000
20230002275,37.009,-3.657,0.02132,1237679323935998178,37.011,-3.665,0.995
20230002226,169.072,-3.698,0.04670,1237654896317628601,169.052,-3.665,0.133
20230002260,38.532,-3.666,0.04355,1237679323936653440,38.536,-3.662,0.994
20230002295,177.224,-3.658,0.02169,1237650760241840975,177.227,-3.661,0.841
20230002280,42.213,-3.651,0.04333,1237679254674866358,42.213,-3.657,0.999
20230002281,201.850,-3.651,0.01206,1237655493294490324,201.850,-3.651,0.996
20230002294,39.806,-3.642,0.02871,1237679323937178379,39.808,-3.646,0.990
20230053411,27.363,-3.642,0.03920,1237679324468609210,27.371,-3.644,0.987
20230002289,216.933,-3.648,0.04009,1237674654216749336,216.931,-3.642,0.999
20230002241,166.764,-3.681,0.01706,1237654896316645723,166.753,-3.633,0.000
20230002307,41.603,-3.634,0.07005,1237679254674604146,41.602,-3.632,1.000
20230002359,74.802,-3.596,0.01212,1237676304022569290,74.806,-3.609,0.994
20230053251,243.961,-3.586,0.04129,1237668567712596370,243.972,-3.608,0.973
20230002361,201.278,-3.595,0.02082,1237655493294227778,201.284,-3.599,0.997
20230002376,82.266,-3.579,0.02094,1237664579297608231,82.270,-3.588,0.989
20230002357,193.991,-3.591,0.00496,1237650760249180703,193.988,-3.586,0.917
20230053269,37.398,-3.576,0.04146,1237679255209640070,37.395,-3.573,0.999
20230051874,22.389,-3.565,0.01900,1237678887982530739,22.393,-3.566,1.000
20230051878,32.711,-3.565,0.01241,1237669770838999380,32.709,-3.564,0.974
20230002392,178.988,-3.557,0.00822,1237650760242626841,178.994,-3.563,0.988
20230053413,27.070,-3.548,0.04144,1237678887984562323,27.087,-3.560,0.954
20230002404,67.311,-3.538,0.01660,1237649964073419075,67.315,-3.557,0.744
20230002395,335.367,-3.556,0.05505,1237680066954068637,335.366,-3.557,0.994
20230060257,197.944,-3.556,0.02237,1237650760250884230,197.936,-3.555,0.976
20230002399,339.268,-3.549,0.02544,1237680192050233754,339.275,-3.551,0.979
20230053389,18.259,-3.547,0.02581,1237679433452683456,18.270,-3.550,0.991
20230002402,73.994,-3.546,0.03185,1237676304559177964,73.991,-3.543,0.997
20230053393,16.009,-3.522,0.03815,1237679433451700468,16.005,-3.530,0.987
20230057495,44.394,-3.527,0.00478,1237679254675849315,44.400,-3.529,0.995
20230002423,68.946,-3.514,0.01562,1237649929711976931,68.947,-3.521,0.983
20230002419,190.109,-3.518,0.04442,1237671765321843515,190.112,-3.518,0.959
20230002441,193.927,-3.490,0.00496,1237650369414299686,193.916,-3.515,0.945
20230051870,25.863,-3.497,0.01862,1237678887984038032,25.867,-3.508,0.992
20230002437,333.845,-3.494,0.00964,1237680066953413223,333.850,-3.503,0.940
20230002429,83.421,-3.510,0.02165,1237667725902479546,83.385,-3.499,0.843
20230002433,186.603,-3.501,0.02538,1237650369411088595,186.608,-3.497,0.938
20230002407,211.487,-3.534,0.02902,1237655493298749911,211.501,-3.496,0.435
20230002444,191.948,-3.490,0.01103,1237671763174425213,191.951,-3.496,0.959
20230051873,25.495,-3.483,0.01897,1237678887983906976,25.497,-3.493,0.996
20230060260,66.769,-3.483,0.04333,1237649964073222460,66.772,-3.491,0.990
20230053266,32.103,-3.480,0.03596,1237679324470706349,32.107,-3.487,0.999
20230053459,129.053,-3.484,0.04097,1237673709864223501,129.054,-3.487,0.994
20230002458,177.222,-3.472,0.04301,1237650369406960504,177.222,-3.475,0.937
20230002459,172.930,-3.471,0.00982,1237650369405124785,172.934,-3.472,0.990
20230002467,194.064,-3.463,0.04492,1237650369414365283,194.066,-3.456,0.989
20230002480,340.711,-3.446,0.01007,1237679996086715044,340.716,-3.454,0.991
20230053390,19.560,-3.449,0.02653,1237657065256779883,19.562,-3.447,1.000
20230002482,334.355,-3.443,0.05656,1237680192048137152,334.365,-3.441,0.895
20230002515,68.515,-3.407,0.01532,1237649929711845593,68.533,-3.434,0.628
20230002496,170.477,-3.431,0.02529,1237650369404010781,170.480,-3.434,0.999
20230002498,209.503,-3.428,0.02601,1237655493297832184,209.510,-3.428,0.997
20230002487,129.141,-3.438,0.05188,1237673709864288662,129.155,-3.424,0.966
20230002511,337.613,-3.414,0.01633,1237679996085338523,337.616,-3.419,0.995
20230002509,128.918,-3.416,0.03285,1237674461483500042,128.921,-3.414,0.988
20230002475,217.997,-3.453,0.04429,1237674655290819067,218.007,-3.412,0.002
20230002519,178.304,-3.401,0.01247,1237650369407483920,178.309,-3.409,0.997
20230051875,25.126,-3.392,0.01880,1237678887983710369,25.136,-3.404,0.950
20230002518,127.954,-3.402,0.01842,1237674462019977925,127.954,-3.404,0.999
20230053364,256.277,-3.372,0.03258,1237668628389036605,256.277,-3.400,0.962
20230002522,193.792,-3.397,0.00494,1237650369414234447,193.796,-3.398,0.980
20230002527,172.422,-3.391,0.01585,1237650369404862847,172.422,-3.396,0.967
20230002523,216.712,-3.396,0.03041,1237674654216618401,216.713,-3.395,1.000
20230051802,41.693,-3.393,0.01920,1237673701818826845,41.697,-3.394,0.993
20230002528,334.476,-3.391,0.04164,1237679996083962129,334.478,-3.394,1.000
20230002525,198.114,-3.392,0.00370,1237655497588277278,198.120,-3.393,0.984
20230051876,26.296,-3.384,0.01899,1237678887984234535,26.299,-3.389,0.996
20230002540,170.078,-3.382,0.02457,1237650369403879574,170.082,-3.384,0.996
20230002543,127.308,-3.376,0.00980,1237674462556651941,127.315,-3.377,0.997
20230002546,157.592,-3.374,0.02079,1237650803196428617,157.597,-3.377,0.996
20230002559,169.308,-3.361,0.00900,1237650369403552011,169.310,-3.361,0.977
20230002562,153.508,-3.356,0.04217,1237650803194659358,153.510,-3.360,0.965
20230002572,78.293,-3.337,0.01324,1237674283780866563,78.298,-3.340,1.000
20230002584,76.366,-3.318,0.01393,1237674284853821985,76.370,-3.318,0.999
20230053258,34.500,-3.306,0.04160,1237678887987839210,34.502,-3.318,0.980
20230002585,74.661,-3.318,0.03783,1237674285926908145,74.666,-3.314,0.995
20230051863,26.157,-3.304,0.01903,1237678879421432151,26.161,-3.307,0.923
20230053465,205.807,-3.294,0.03719,1237655497591619608,205.808,-3.297,0.973
20230002636,151.383,-3.270,0.02670,1237650803193741387,151.394,-3.297,0.942
20230053408,28.420,-3.284,0.03881,1237678879422415062,28.426,-3.288,0.996
20230002655,150.020,-3.267,0.02274,1237650803193151514,150.003,-3.288,0.795
20230050026,246.017,-3.287,0.06998,1237668650928571626,246.015,-3.285,0.980
20230002627,169.372,-3.277,0.03709,1237650369403551867,169.355,-3.276,0.967
20230002633,180.998,-3.271,0.00480,1237650760780349703,180.992,-3.276,0.969
20230050670,150.532,-3.274,0.04848,1237650803193348405,150.537,-3.275,0.997
20230053410,29.531,-3.257,0.03908,1237678879422939249,29.535,-3.270,0.991
20230051907,16.956,-3.265,0.01886,1237679433989030183,16.961,-3.268,0.988
20230060267,187.476,-3.267,0.03428,1237650760783233504,187.471,-3.266,0.931
20230002676,82.555,-3.251,0.04139,1237671556473226132,82.558,-3.255,0.992
20230002717,127.845,-3.217,0.03287,1237673710937571484,127.854,-3.237,0.985
20230002709,27.229,-3.220,0.01883,1237678879421890708,27.231,-3.232,0.996
20230002687,222.873,-3.249,0.02649,1237655690866787654,222.888,-3.230,0.539
20230053401,23.949,-3.222,0.02977,1237678879420448834,23.950,-3.221,0.999
20230002705,23.354,-3.225,0.04316,1237678888519860281,23.354,-3.212,0.923
20230002712,78.483,-3.218,0.01354,1237674283780932679,78.484,-3.211,0.994
20230002685,174.576,-3.238,0.00867,1237671128587239626,174.593,-3.209,0.908
20230002737,130.567,-3.193,0.03269,1237673709328007488,130.564,-3.203,0.969
20230002731,205.144,-3.200,0.03711,1237655497591357640,205.139,-3.195,0.980
20230002739,18.807,-3.188,0.02842,1237679433989816505,18.805,-3.195,0.998
20230002748,42.579,-3.181,0.02268,1237673701282284112,42.576,-3.188,0.985
20230002740,149.372,-3.187,0.03685,1237650803192889714,149.371,-3.185,0.943
20230053044,28.431,-3.177,0.03146,1237678879422414923,28.436,-3.180,0.996
20230002755,157.829,-3.173,0.02988,1237650369398505661,157.829,-3.180,0.997
20230002761,189.066,-3.162,0.08226,1237650760783888561,189.080,-3.170,0.895
20230002763,169.254,-3.158,0.02968,1237654896854564996,169.255,-3.168,0.988
20230002759,78.548,-3.165,0.01322,1237674283780997266,78.551,-3.166,0.997
20230002768,4.447,-3.152,0.01842,1237678432715473035,4.446,-3.163,0.988
20230002776,221.226,-3.142,0.08578,1237655690866065795,221.224,-3.154,0.990
20230002788,12.873,-3.133,0.01323,1237679433987194999,12.874,-3.134,0.998
20230002794,3.650,-3.124,0.02276,1237678879948472635,3.654,-3.127,0.998
20230002796,226.645,-3.121,0.00621,1237655690868424985,226.648,-3.127,0.999
20230060271,4.761,-3.113,0.03744,1237678879948931236,4.765,-3.117,0.989
20230002804,168.756,-3.116,0.02442,1237654896854368867,168.758,-3.115,0.975
20230002810,24.478,-3.105,0.04348,1237678888520319120,24.484,-3.102,0.995
20230002827,226.632,-3.088,0.04123,1237655690868424955,226.628,-3.102,0.992
20230002813,244.356,-3.100,0.03056,1237668649854239029,244.363,-3.101,0.996
20230002817,8.985,-3.096,0.01906,1237678879950831755,8.987,-3.098,1.000
20230002822,77.915,-3.089,0.02451,1237674284317606066,77.923,-3.092,1.000
20230051674,76.285,-3.092,0.01161,1237676303486353529,76.254,-3.088,0.970
20230002844,5.322,-3.061,0.05395,1237678879949193422,5.293,-3.086,0.856
20230002825,225.768,-3.091,0.03684,1237655690868097474,225.779,-3.085,0.774
20230002829,149.608,-3.086,0.04828,1237654870534127694,149.617,-3.080,0.969
20230002835,168.376,-3.070,0.02438,1237654896854171831,168.367,-3.072,0.937
20230060275,77.430,-3.064,0.03304,1237676302949941694,77.442,-3.071,0.997
20230002834,7.778,-3.075,0.05125,1237678879950307477,7.784,-3.069,0.999
20230002842,156.654,-3.064,0.03341,1237650369397981309,156.651,-3.067,0.999
20230053172,18.963,-3.051,0.03693,1237657065793388612,18.967,-3.055,0.999
20230053061,78.139,-3.044,0.02462,1237676302413332715,78.141,-3.054,0.998
20230002885,247.696,-3.004,0.02092,1237655558254953686,247.705,-3.052,0.000
20230002862,145.561,-3.043,0.00654,1237650803191185860,145.563,-3.050,0.994
20230051714,14.582,-3.046,0.01846,1237678879953256667,14.584,-3.047,0.999
20230053047,29.427,-3.043,0.03827,1237678888522481773,29.432,-3.043,0.998
20230002859,142.159,-3.046,0.04872,1237650803189678358,142.147,-3.037,0.991
20230002868,45.572,-3.035,0.02001,1237679255213244668,45.573,-3.035,1.000
20230053302,83.657,-3.033,0.04180,1237667726439154201,83.662,-3.032,1.000
20230053406,23.827,-3.021,0.03399,1237678888520056947,23.831,-3.028,0.994
20230053397,13.330,-3.030,0.04410,1237678879952732278,13.330,-3.028,0.999
20230053525,77.002,-3.026,0.03309,1237674284854149348,76.995,-3.027,0.999
20230102965,188.667,-3.027,0.02503,1237650369948876966,188.676,-3.019,0.891
20230102822,77.938,-3.017,0.02464,1237674284317671446,77.933,-3.019,1.000
20230002880,128.923,-3.009,0.04018,1237674462020436599,128.918,-3.008,0.993
20230002875,44.195,-3.015,0.02313,1237676671786352891,44.200,-3.007,0.986
20230002882,22.325,-3.008,0.01845,1237678879956664473,22.329,-3.003,0.997
20230002890,157.469,-2.998,0.03558,1237650803733299346,157.476,-3.000,0.993
20230002897,181.027,-2.992,0.01940,1237650369945534936,181.029,-2.997,0.907
20230002898,27.214,-2.991,0.03263,1237678888521498967,27.212,-2.994,0.996
20230053523,77.693,-2.995,0.03300,1237676302950072640,77.667,-2.994,0.987
20230053418,163.400,-2.998,0.03308,1237650803735855153,163.398,-2.991,0.986
20230002892,173.346,-2.997,0.02692,1237671142553026668,173.353,-2.991,0.992
20230002899,204.882,-2.988,0.02258,1237655493832671539,204.884,-2.991,0.994
20230002900,131.361,-2.988,0.04118,1237674460410741034,131.363,-2.989,1.000
20230053122,247.760,-2.962,0.02438,1237655558255018517,247.799,-2.985,0.910
20230002925,247.786,-2.953,0.02111,1237655558255018517,247.799,-2.985,0.945
20230002903,29.531,-2.986,0.04024,1237678888522547291,29.531,-2.982,0.999
20230053048,29.527,-2.980,0.03989,1237678888522547291,29.531,-2.982,1.000
20230002912,14.644,-2.974,0.02840,1237678879953256712,14.646,-2.977,0.996
20230002913,242.102,-2.973,0.03178,1237668567174873583,242.108,-2.971,0.994
20230002920,229.040,-2.964,0.03284,1237655690869473895,229.042,-2.964,1.000
20230053046,28.428,-2.959,0.03114,1237678888522023057,28.433,-2.959,1.000
20230002924,144.126,-2.953,0.05343,1237650803190595735,144.131,-2.953,1.000
20230002926,164.184,-2.952,0.02350,1237650369938129624,164.184,-2.951,1.000
20230002930,14.398,-2.947,0.01839,1237678879953191117,14.400,-2.947,0.999
20230053073,9.038,-2.934,0.04131,1237678879950831793,9.039,-2.947,0.980
20230002927,223.379,-2.952,0.03458,1237655497599287623,223.383,-2.945,0.993
20230053143,232.841,-2.942,0.02447,1237655690871177253,232.839,-2.938,0.889
20230060282,232.839,-2.942,0.02418,1237655690871177253,232.839,-2.938,0.930
20230002936,75.820,-2.940,0.01443,1237676304023093451,75.822,-2.936,1.000
20230002918,232.818,-2.967,0.00991,1237655690871177254,232.839,-2.936,0.018
20230202965,188.890,-2.894,0.02458,1237650761320694046,188.894,-2.903,0.946
20230002962,42.770,-2.909,0.03016,1237673701282414703,42.774,-2.903,0.997
20230002974,140.710,-2.901,0.05332,1237650803189088492,140.723,-2.891,0.977
20230002978,231.852,-2.891,0.02732,1237655690870718554,231.856,-2.891,1.000
20230002997,164.605,-2.878,0.01920,1237650369938326035,164.607,-2.889,0.957
20230002975,219.013,-2.889,0.04305,1237655691401953639,219.012,-2.881,0.980
20230002994,147.801,-2.865,0.00958,1237654870533341446,147.800,-2.881,0.921
20230002977,160.759,-2.867,0.02137,1237650369936687533,160.756,-2.866,0.979
20230002992,189.019,-2.867,0.00852,1237650761320759550,189.027,-2.860,0.972
20230003009,16.487,-2.847,0.00601,1237679434525638877,16.481,-2.860,0.989
20230053324,235.087,-2.878,0.02725,1237655690872160892,235.091,-2.860,0.301
20230053063,78.548,-2.863,0.03377,1237676302413595179,78.563,-2.854,0.968
20230003005,22.309,-2.851,0.01840,1237678879956664377,22.315,-2.852,0.998
20230003012,28.687,-2.840,0.04097,1237678879959416923,28.692,-2.845,0.998
20230003018,228.916,-2.837,0.00644,1237655497601712602,228.919,-2.835,0.898
20230003022,232.689,-2.828,0.00936,1237655690871111703,232.692,-2.829,1.000
20230003033,233.062,-2.817,0.02383,1237655690871243106,233.077,-2.822,1.000
20230053398,28.432,-2.812,0.03138,1237678879959285931,28.440,-2.815,0.958
