ID_FASHI,RA_FASHI,DEC_FASHI,cz_FASHI,AGCNr_ALFALFA,RA_ALFALFA,DEC_ALFALFA,cz_ALFALFA
,deg,deg,km/s,,deg,deg,km/s
20230058249,199.852,31.066,13370.56,748039,199.852,31.066,13397
20230060861,14.032,31.065,4663.94,575,14.047,31.072,4660
20230006965,192.829,31.058,6844.26,221065,192.843,31.063,6844
20230058248,151.812,31.058,15095.57,201752,151.812,31.058,15094
20230006977,233.683,31.058,1860.63,9910,233.687,31.056,1867
20230007013,34.042,31.058,8135.06,122983,34.045,31.071,8112
20230006970,34.021,31.055,10578.88,122981,34.017,31.061,10615
20230058242,116.854,31.051,11968.14,171801,116.835,31.041,12023
20230006957,16.104,31.044,10472.37,112557,16.112,31.057,10539
20230060859,192.707,31.043,8839.14,725107,192.714,31.040,8856
20230006954,199.831,31.043,7511.55,725507,199.827,31.052,7516
20230058244,150.999,31.042,6677.78,206001,151.009,31.051,6671
20230058243,172.170,31.041,15437.51,216843,172.163,31.044,15375
20230006950,35.379,31.040,4766.76,1815,35.384,31.047,4764
20230060857,15.353,31.039,5050.35,100709,15.353,31.040,5019
20230006948,158.342,31.038,12953.08,206535,158.352,31.047,12946
20230006946,15.907,31.037,10513.08,112555,15.913,31.053,10480
20230006944,19.669,31.037,6828.39,835,19.668,31.038,6835
20230006940,213.418,31.034,8411.74,748447,213.441,31.037,8447
20230006945,19.062,31.031,4946.88,820,19.064,31.038,4965
20230006931,127.493,31.028,14969.97,183522,127.497,31.036,14957
20230006936,151.097,31.026,6507.60,206016,151.102,31.038,6508
20230006937,37.016,31.025,4816.03,123016,37.023,31.034,4819
20230006926,221.535,31.023,8869.51,246132,221.536,31.026,8869
20230006916,144.242,31.014,6547.78,195316,144.241,31.002,6543
20230006915,194.526,31.013,7623.30,748006,194.528,31.022,7623
20230006914,236.686,31.013,9315.23,10034,236.687,31.013,9312
20230006913,16.395,31.012,6764.75,113902,16.399,31.019,6773
20230058233,46.494,31.011,14210.73,131384,46.494,31.011,14197
20230006910,13.252,31.010,5999.29,101731,13.254,31.012,5991
20230058239,169.781,31.009,14018.97,216667,169.784,31.027,14019
20230006908,37.938,31.007,2558.63,123023,37.940,31.020,2558
20230006906,153.177,31.006,5321.27,208877,153.190,31.016,5316
20230006903,217.390,31.005,4331.66,726623,217.384,30.996,4338
20230006902,21.608,31.004,13469.45,113924,21.609,31.011,13470
20230006899,190.408,31.000,4481.95,229532,190.414,31.002,4483
20230006898,143.320,30.999,7987.60,195170,143.330,30.999,8008
20230006894,15.070,30.996,6588.86,113886,15.069,31.000,6577
20230006890,116.856,30.992,3781.14,171799,116.837,30.993,3796
20230006889,113.460,30.992,8041.51,175112,113.463,30.994,8048
20230006888,6.873,30.990,9424.86,100241,6.880,30.995,9498
20230006885,116.901,30.987,3753.67,175104,116.903,30.986,3750
20230006884,14.930,30.987,4786.69,102829,14.956,30.976,4851
20230006883,127.087,30.987,14512.16,183463,127.084,30.994,14528
20230006881,44.991,30.987,5971.98,123065,45.002,30.983,5971
20230006879,227.883,30.985,14062.92,254384,227.894,30.977,14056
20230006877,231.822,30.984,9503.51,9860,231.834,30.986,9492
20230006876,22.675,30.983,4954.26,111965,22.679,30.980,4956
20230006875,194.557,30.981,15516.14,725234,194.572,30.985,15517
20230006872,218.625,30.979,8824.10,241591,218.636,30.974,8848
20230058223,19.276,30.978,16997.06,113914,19.275,30.986,16980
20230006869,151.171,30.971,6412.65,206025,151.190,30.974,6442
20230006867,111.750,30.969,6976.56,175105,111.752,30.977,6969
20230006865,145.565,30.966,7819.68,191684,145.578,30.957,7810
20230006861,220.643,30.961,6847.31,246090,220.645,30.957,6824
20230058216,33.062,30.960,12017.36,122972,33.075,30.961,12039
20230006854,4.113,30.957,4815.80,102755,4.127,30.956,4815
20230006853,15.079,30.957,10444.53,113888,15.084,30.953,10443
20230065049,132.878,30.956,2008.59,721331,132.902,30.960,1999
20230006851,15.076,30.952,5269.07,113887,15.080,30.965,5285
20230006850,34.251,30.950,10175.14,1754,34.251,30.947,10154
20230006848,180.543,30.948,6974.23,724363,180.543,30.952,6980
20230006846,216.782,30.948,4092.63,9257,216.790,30.950,4098
20230065289,135.679,30.947,11917.87,194189,135.682,30.951,11919
20230058211,215.912,30.947,11926.41,748486,215.911,30.952,11935
20230006844,198.666,30.946,5848.07,239231,198.665,30.954,5842
20230006843,217.842,30.945,3752.37,245865,217.865,30.946,3760
20230058209,146.158,30.944,16508.41,721603,146.158,30.944,16594
20230006842,199.044,30.943,5590.12,8337,199.052,30.947,5592
20230006838,145.206,30.939,6609.52,195392,145.220,30.946,6614
20230006834,3.461,30.935,5086.99,102753,3.478,30.939,5088
20230006833,112.147,30.930,6980.53,3866,112.153,30.923,6977
20230006831,232.478,30.929,9263.58,254598,232.493,30.921,9239
20230006830,186.916,30.929,9097.00,220621,186.924,30.934,9104
20230058198,200.056,30.928,7324.72,230252,200.063,30.901,7292
20230058205,174.443,30.926,9690.50,217008,174.458,30.930,9684
20230006825,129.802,30.923,7704.11,183939,129.801,30.914,7714
20230006821,228.419,30.921,9109.60,254416,228.428,30.916,9126
20230006817,22.718,30.915,12929.25,110388,22.721,30.931,12919
20230006812,29.892,30.911,4426.90,1467,29.897,30.913,4417
20230006809,46.913,30.907,10705.51,131386,46.919,30.911,10712
20230006808,186.107,30.907,8455.03,724790,186.100,30.916,8449
20230006807,14.645,30.907,4746.18,102826,14.640,30.910,4755
20230006805,182.300,30.905,253.24,7131,182.299,30.904,249
20230006804,117.326,30.904,3973.52,4034,117.324,30.902,3970
20230006801,198.750,30.900,6869.25,234377,198.753,30.908,6862
20230006800,28.358,30.898,11202.86,113956,28.366,30.894,11205
20230006797,14.119,30.896,4787.79,102820,14.123,30.898,4776
20230006794,146.394,30.888,10235.99,198800,146.394,30.886,10227
20230065295,139.669,30.888,7496.28,194678,139.679,30.905,7500
20230006790,37.634,30.882,5445.60,120294,37.646,30.874,5441
20230006788,28.568,30.881,13377.76,113958,28.571,30.861,13383
20230006787,119.907,30.879,14174.20,172256,119.915,30.877,14137
20230006785,29.893,30.879,2595.78,113971,29.901,30.887,2626
20230006786,181.958,30.879,7051.54,724498,181.961,30.899,7039
20230058195,29.893,30.877,2595.06,113970,29.900,30.865,2551
20230058197,46.378,30.874,14246.17,131383,46.388,30.889,14232
20230006777,233.810,30.867,1841.26,9918,233.821,30.867,1836
20230006774,5.963,30.863,6550.40,102768,5.972,30.856,6554
20230060855,192.626,30.859,9222.06,222227,192.634,30.857,9224
20230006772,2.573,30.858,4956.92,93,2.575,30.850,4952
20230006769,36.442,30.851,4844.82,123007,36.451,30.841,4836
20230006768,199.908,30.851,7287.48,233580,199.934,30.831,7285
20230006767,39.541,30.850,8848.40,2116,39.548,30.840,8848
20230006766,38.349,30.848,5065.40,123026,38.362,30.848,5047
20230006764,181.314,30.847,616.17,220064,181.316,30.853,611
20230058189,169.961,30.844,13816.29,216688,169.961,30.844,13800
20230006761,180.266,30.842,3117.69,211360,180.270,30.849,3118
20230006760,186.483,30.839,6827.82,7527,186.488,30.847,6820
20230006759,36.585,30.839,5094.27,123008,36.595,30.823,5088
20230006758,181.492,30.838,15361.24,724434,181.498,30.835,15332
20230058188,217.323,30.837,4290.16,9306,217.323,30.837,4286
20230006757,28.814,30.835,7458.46,113963,28.822,30.833,7461
20230006756,9.181,30.834,5945.28,100336,9.191,30.825,5940
20230006750,223.745,30.829,1734.85,9597,223.748,30.820,1735
20230006746,190.282,30.826,4478.71,229531,190.287,30.833,4480
20230006743,128.354,30.822,5464.81,747642,128.350,30.818,5465
20230058182,176.968,30.820,12219.02,724053,176.968,30.820,12308
20230006741,29.974,30.820,4420.81,113972,29.992,30.818,4391
20230006740,36.178,30.820,4788.68,1861,36.175,30.818,4787
20230006739,130.528,30.819,8041.87,180434,130.525,30.818,8045
20230058177,169.772,30.816,13960.58,219811,169.785,30.805,13978
20230006732,33.771,30.813,5274.96,122977,33.771,30.816,5282
20230006731,217.868,30.811,3702.40,241570,217.864,30.809,3704
20230006730,219.755,30.811,10257.01,240564,219.747,30.812,10269
20230006727,7.051,30.809,6312.11,279,7.057,30.803,6308
20230006725,13.743,30.809,4706.07,561,13.745,30.803,4688
20230006724,120.807,30.801,12113.34,180003,120.822,30.804,12084
20230006722,147.686,30.800,4414.31,198802,147.705,30.806,4412
20230006720,185.151,30.799,1102.26,220408,185.144,30.797,1101
20230006719,129.638,30.798,7687.18,4511,129.640,30.799,7682
20230006716,15.130,30.796,4830.13,623,15.143,30.794,4844
20230006715,233.818,30.793,9468.40,9920,233.823,30.805,9436
20230006713,7.837,30.792,6433.87,311,7.836,30.791,6430
20230006712,152.870,30.791,5106.85,5490,152.873,30.789,5115
20230006710,5.981,30.790,4647.94,102769,5.985,30.789,4647
20230058170,196.402,30.789,6659.81,725335,196.390,30.776,6644
20230006706,117.541,30.785,4895.72,171869,117.541,30.777,4892
20230058173,20.869,30.783,10531.51,934,20.867,30.789,10457
20230006694,199.131,30.774,5642.92,231815,199.135,30.774,5652
20230006692,213.200,30.772,4311.54,748444,213.212,30.771,4370
20230058164,147.067,30.762,1491.54,194090,147.088,30.758,1461
20230058163,28.592,30.758,10611.03,113960,28.592,30.758,10631
20230058157,161.085,30.756,10385.32,200553,161.093,30.734,10374
20230006683,224.782,30.756,10022.29,726951,224.800,30.746,10017
20230006681,160.423,30.752,12410.21,206674,160.420,30.747,12408
20230006678,192.415,30.752,4866.92,7981,192.423,30.752,4859
20230006677,198.930,30.751,5589.79,231817,198.933,30.755,5590
20230006675,197.135,30.748,7058.52,234319,197.140,30.750,7054
20230006673,151.398,30.744,6227.26,206052,151.403,30.741,6234
20230006672,16.649,30.744,5054.97,113903,16.662,30.743,5052
20230006671,36.649,30.744,5048.77,123010,36.653,30.756,5055
20230006668,121.290,30.742,11995.07,721246,121.297,30.739,12056
20230006667,11.850,30.739,10407.37,102803,11.862,30.741,10410
20230006663,32.348,30.737,4825.27,120060,32.352,30.739,4798
20230006645,130.153,30.734,7711.70,184006,130.136,30.718,7677
20230006655,223.612,30.730,9718.42,726929,223.614,30.731,9730
20230006653,179.802,30.729,3319.54,6981,179.804,30.735,3327
20230006646,117.538,30.725,4308.15,4047,117.544,30.722,4307
20230006612,191.541,30.723,6592.50,7939,191.549,30.724,6582
20230060853,29.859,30.722,15124.70,113969,29.862,30.733,15132
20230006657,217.302,30.721,3944.55,249622,217.303,30.717,3947
20230006634,217.054,30.719,3828.12,748502,217.065,30.718,3824
20230006650,14.663,30.716,6684.95,102827,14.670,30.717,6692
20230058154,150.551,30.711,6304.05,205933,150.560,30.712,6287
20230006640,127.603,30.711,12105.44,189322,127.605,30.697,12086
20230006654,188.032,30.710,6946.53,747949,188.037,30.710,6949
20230006639,47.082,30.710,5505.00,131389,47.089,30.705,5491
20230006636,198.636,30.706,7475.26,8319,198.637,30.705,7480
20230006635,34.249,30.705,4801.95,122396,34.253,30.702,4804
20230006633,178.718,30.705,3256.99,210909,178.728,30.715,3253
20230006591,199.533,30.704,11114.53,725478,199.522,30.702,11130
20230058153,184.247,30.703,7826.23,724641,184.270,30.710,7854
20230006626,174.348,30.700,8265.90,723799,174.361,30.709,8244
20230053571,42.399,30.700,8321.98,2300,42.372,30.700,8318
20230006619,229.500,30.696,9228.44,9809,229.500,30.692,9228
20230006618,14.504,30.696,4737.75,100687,14.498,30.707,4730
20230006617,37.071,30.696,2803.71,120272,37.069,30.700,2815
20230006615,119.880,30.695,13593.54,172252,119.886,30.689,13566
20230006630,179.778,30.694,714.30,210960,179.784,30.702,712
20230006641,234.070,30.694,1725.29,251077,234.078,30.681,1728
20230006604,114.860,30.692,4835.43,175114,114.861,30.693,4829
20230006593,194.246,30.689,7281.34,221156,194.247,30.699,7284
20230058146,15.265,30.686,4684.79,113996,15.264,30.690,4686
20230058145,27.411,30.683,7378.10,113949,27.411,30.683,7380
20230006589,140.978,30.682,6811.92,194876,140.982,30.699,6830
20230006583,173.970,30.680,13725.49,723774,173.978,30.682,13729
20230006577,120.097,30.677,15717.15,182626,120.096,30.697,15661
20230006580,199.075,30.675,5663.83,230213,199.092,30.685,5670
20230006569,234.310,30.670,16625.33,258718,234.333,30.681,16613
20230042217,39.522,30.669,849.70,122397,39.522,30.675,849
20230006579,15.146,30.663,4778.38,624,15.151,30.669,4777
20230060847,18.931,30.662,12674.51,113912,18.933,30.661,12656
20230060846,10.148,30.661,5291.15,102228,10.152,30.663,5291
20230006561,146.750,30.657,1401.43,198425,146.753,30.662,1396
20230058144,205.243,30.655,10681.05,725689,205.250,30.677,10678
20230058143,231.536,30.655,16043.68,254549,231.520,30.663,15995
20230050726,234.705,30.651,16825.98,254769,234.707,30.660,16875
20230006555,207.755,30.648,13964.53,725845,207.765,30.649,13952
20230006554,194.989,30.648,7529.41,234098,194.999,30.666,7519
20230058140,182.432,30.647,7051.74,229394,182.432,30.647,7042
20230006548,242.509,30.643,2465.05,262717,242.511,30.652,2467
20230006547,146.650,30.643,9953.15,190489,146.654,30.657,9963
20230006546,237.506,30.642,9424.68,255055,237.512,30.663,9425
20230058137,42.675,30.637,9922.50,123054,42.675,30.637,9911
20230060842,27.698,30.637,15159.91,114023,27.707,30.641,15155
20230006541,203.184,30.634,14906.81,234848,203.189,30.632,14901
20230058138,132.078,30.634,15819.08,184297,132.082,30.644,15811
20230006538,215.282,30.629,15441.49,241145,215.291,30.632,15448
20230006536,217.155,30.627,3843.13,240394,217.164,30.637,3829
20230006533,128.720,30.625,5924.67,189324,128.717,30.622,5936
20230006532,198.513,30.625,5942.52,725424,198.516,30.639,5949
20230006530,175.559,30.621,12958.09,723910,175.568,30.624,12959
20230050765,216.306,30.620,16222.14,748493,216.312,30.641,16188
20230060841,12.084,30.619,6804.58,102804,12.096,30.619,6829
20230006527,170.078,30.619,7554.08,216702,170.094,30.625,7560
20230058134,186.812,30.618,9090.78,220605,186.829,30.623,9085
20230006524,197.858,30.615,6210.64,748025,197.858,30.624,6219
20230053739,175.024,30.614,9774.15,723851,175.012,30.590,9788
20230006523,223.650,30.614,15329.08,726931,223.661,30.617,15328
20230006520,145.794,30.613,4354.10,198799,145.794,30.641,4355
20230006519,237.911,30.612,9657.57,255107,237.913,30.611,9673
20230058133,191.898,30.608,7994.28,747992,191.901,30.615,8063
20230006517,213.746,30.607,15890.03,240210,213.768,30.606,15854
20230006515,169.046,30.603,12842.33,216597,169.053,30.609,12840
20230006514,165.405,30.602,1674.58,212946,165.415,30.605,1677
20230006511,147.746,30.599,4405.19,5281,147.762,30.597,4380
20230058131,26.265,30.598,13326.59,113946,26.265,30.598,13330
20230060838,24.910,30.598,4298.46,113936,24.930,30.608,4302
20230006507,122.486,30.596,5669.37,182972,122.489,30.604,5679
20230053553,46.815,30.595,10749.28,131385,46.826,30.592,10749
20230006506,242.708,30.595,14208.54,260906,242.742,30.593,14198
20230060837,10.879,30.594,5720.11,102795,10.887,30.598,5718
20230006505,114.664,30.592,4810.36,171630,114.675,30.599,4821
20230053879,34.297,30.590,10523.90,120139,34.300,30.588,10534
20230006501,135.806,30.586,4304.74,4747,135.813,30.590,4311
20230006500,243.342,30.585,9791.33,263751,243.359,30.603,9764
20230006499,140.406,30.585,1740.70,198687,140.404,30.576,1744
20230006494,157.975,30.581,13066.30,722274,157.977,30.583,13065
20230052032,36.622,30.580,5501.45,120246,36.622,30.583,5503
20230058130,150.411,30.580,13930.14,205916,150.442,30.578,13930
20230058127,28.871,30.573,10536.44,113965,28.871,30.573,10523
20230058128,161.398,30.573,8782.75,206759,161.398,30.573,8815
20230058126,37.092,30.573,10664.00,123017,37.092,30.573,10662
20230006491,169.980,30.572,7781.40,212913,169.986,30.565,7778
20230006488,205.459,30.565,7915.51,725705,205.454,30.573,7933
20230006483,160.927,30.560,13397.19,206715,160.926,30.573,13379
20230006480,200.927,30.558,7008.32,8418,200.932,30.564,7015
20230006479,113.376,30.558,4714.39,3904,113.375,30.554,4727
20230006477,185.837,30.557,675.75,724774,185.844,30.566,679
20230006474,198.339,30.555,5940.06,234362,198.338,30.560,5956
20230058124,193.699,30.554,6246.19,221106,193.699,30.554,6236
20230060835,10.144,30.553,10641.81,102790,10.151,30.563,10595
20230006473,184.235,30.549,1141.36,747848,184.234,30.553,1145
20230006472,128.293,30.548,13766.07,183638,128.290,30.546,13765
20230053878,32.967,30.547,10240.09,122970,32.977,30.549,10248
20230006470,240.030,30.547,9143.74,255366,240.009,30.555,9144
20230006469,131.248,30.544,2137.79,182584,131.252,30.542,2132
20230006465,151.981,30.540,6204.69,200093,152.008,30.543,6192
20230058121,27.950,30.539,4597.68,1327,27.950,30.539,4612
20230006463,194.582,30.537,7561.93,725236,194.579,30.535,7567
20230006462,128.885,30.535,7649.35,180376,128.892,30.537,7654
20230058123,243.105,30.534,16456.43,263623,243.098,30.549,16446
20230006457,152.335,30.533,6279.27,206139,152.339,30.535,6281
20230006456,241.224,30.531,16588.58,727360,241.226,30.525,16576
20230006455,146.452,30.528,1495.80,194082,146.455,30.536,1485
20230058117,25.375,30.527,13104.75,113940,25.369,30.523,13125
20230060831,12.688,30.527,6702.52,100723,12.693,30.533,6689
20230006452,138.932,30.526,11039.26,194565,138.928,30.508,11019
20230060830,25.898,30.526,13245.45,111326,25.883,30.509,13235
20230006449,147.111,30.523,16205.70,195637,147.094,30.510,16189
20230053896,32.955,30.522,8643.22,120092,32.954,30.514,8644
20230060828,13.924,30.521,6714.77,101677,13.930,30.524,6703
20230052054,45.565,30.519,6273.47,131380,45.567,30.529,6279
20230006448,140.670,30.519,6934.36,198797,140.671,30.537,6961
20230060825,4.729,30.515,7224.20,101233,4.735,30.516,7214
20230006444,241.782,30.514,14304.99,260255,241.782,30.516,14306
20230058118,179.045,30.512,6705.29,219822,179.055,30.525,6677
20230006443,205.486,30.512,964.47,230579,205.483,30.518,964
20230006436,197.396,30.503,7285.96,725368,197.415,30.495,7372
20230052038,34.676,30.503,4726.07,1777,34.682,30.508,4729
20230058110,170.514,30.501,7115.32,216750,170.514,30.501,7120
20230058111,187.199,30.498,15343.67,227279,187.211,30.501,15331
20230060823,25.894,30.497,9555.93,113943,25.898,30.503,9548
20230006428,197.820,30.495,8449.80,725388,197.835,30.478,8465
20230006425,152.056,30.493,6246.51,202001,152.066,30.490,6242
20230006424,147.676,30.493,8748.16,5276,147.685,30.487,8759
20230006423,197.767,30.492,6229.03,234351,197.760,30.498,6278
20230006422,135.265,30.490,9141.86,194130,135.268,30.491,9108
20230006421,219.464,30.490,10378.68,9425,219.475,30.487,10444
20230006419,186.282,30.488,4067.95,229117,186.290,30.485,4071
20230006417,116.783,30.488,4470.77,170228,116.793,30.485,4477
20230006415,113.352,30.485,4590.03,170205,113.366,30.496,4598
20230060821,13.835,30.485,5154.89,100630,13.852,30.491,5143
20230006411,130.187,30.483,5641.53,747648,130.190,30.478,5612
20230006410,243.279,30.482,14668.21,260916,243.279,30.488,14678
20230006409,204.690,30.482,7809.47,230509,204.693,30.478,7822
20230006408,198.593,30.482,6038.20,8317,198.606,30.482,6044
20230060820,14.252,30.482,6657.21,101806,14.258,30.489,6610
20230006406,127.368,30.480,14027.08,183514,127.366,30.480,14025
20230060819,4.101,30.478,6891.58,101690,4.107,30.476,6904
20230060818,5.298,30.476,4844.42,100177,5.308,30.474,4839
20230006405,170.777,30.476,1608.53,210292,170.783,30.480,1618
20230006402,223.903,30.474,9653.08,726939,223.907,30.485,9657
20230058108,165.621,30.469,13929.59,216291,165.635,30.469,13966
20230006398,232.390,30.468,16457.21,254593,232.406,30.470,16504
20230006396,142.716,30.466,7488.31,195097,142.720,30.465,7499
20230058106,132.515,30.464,13693.77,189017,132.511,30.454,13680
20230058107,189.344,30.464,8389.75,724977,189.337,30.468,8433
20230060817,14.170,30.463,6742.66,102885,14.201,30.476,6742
20230053555,44.581,30.463,10976.82,123063,44.573,30.458,10985
20230006389,159.492,30.462,7064.93,206604,159.509,30.462,7057
20230006388,244.215,30.462,10255.71,263995,244.231,30.466,10235
20230006387,217.163,30.462,4504.46,748505,217.163,30.456,4494
20230006385,198.291,30.461,6163.14,239226,198.296,30.468,6167
20230006381,191.609,30.457,4669.25,747989,191.610,30.457,4668
20230006380,130.657,30.456,8093.57,184092,130.653,30.492,8052
20230060815,14.245,30.455,5253.40,102822,14.250,30.461,5250
20230058104,156.622,30.451,16053.33,722210,156.622,30.451,16049
20230006377,117.929,30.450,4273.22,170906,117.930,30.451,4269
20230060812,14.171,30.448,5059.53,102821,14.175,30.447,5036
20230006376,242.428,30.448,9225.22,10234,242.426,30.453,9212
20230050721,231.186,30.447,14917.28,254528,231.187,30.453,14914
20230053790,142.572,30.444,7354.08,190326,142.580,30.447,7353
20230053874,32.332,30.443,9815.63,122965,32.332,30.446,9817
20230006371,141.841,30.441,8066.82,5038,141.850,30.443,8066
20230060811,4.168,30.440,6875.48,101229,4.162,30.453,6877
20230006370,219.707,30.440,3716.44,9435,219.707,30.443,3710
20230006366,213.652,30.438,4903.19,249662,213.667,30.437,4911
20230006362,233.038,30.437,9605.04,254629,233.038,30.440,9609
20230006361,138.598,30.432,6423.65,194529,138.589,30.440,6449
20230006360,126.658,30.431,15055.64,183404,126.657,30.435,15056
20230058098,197.484,30.431,15174.37,239107,197.478,30.419,15196
20230006359,120.538,30.431,4159.53,182709,120.540,30.432,4158
20230050725,233.209,30.431,16692.63,727152,233.228,30.444,16718
20230060809,11.088,30.429,6688.50,102796,11.096,30.431,6691
20230006356,139.496,30.428,7157.27,194648,139.494,30.429,7142
20230058103,171.636,30.427,13858.75,723577,171.640,30.446,13844
20230006355,197.480,30.426,7291.95,239108,197.477,30.422,7296
20230006354,168.899,30.424,8385.09,216582,168.893,30.425,8382
20230006353,243.557,30.424,9681.92,263815,243.552,30.429,9726
20230006351,223.210,30.424,14840.49,726915,223.211,30.435,14830
20230053899,31.849,30.423,9260.10,1608,31.856,30.423,9253
20230006350,127.363,30.421,15349.08,180312,127.368,30.420,15362
20230058094,179.786,30.416,12048.95,724311,179.789,30.407,12039
20230060806,22.866,30.415,7883.90,113929,22.863,30.424,7877
20230006345,184.063,30.414,7163.22,747843,184.082,30.408,7147
20230006344,217.192,30.414,3553.70,9290,217.199,30.416,3558
20230060805,8.039,30.412,6090.10,100999,8.035,30.411,6101
20230006343,197.999,30.412,7587.62,725400,197.990,30.413,7572
20230053805,143.829,30.411,7421.61,190370,143.833,30.413,7421
20230006339,179.730,30.409,765.23,6971,179.734,30.407,759
20230006338,189.783,30.408,7010.07,7818,189.782,30.403,7030
20230060803,30.413,30.406,4494.41,122958,30.417,30.412,4498
20230060802,15.004,30.404,4790.94,113884,15.010,30.403,4777
20230006330,206.628,30.402,4988.82,748203,206.627,30.401,4990
20230006329,142.670,30.402,10473.77,195089,142.664,30.410,10459
20230053699,190.768,30.400,7202.69,7891,190.767,30.379,7199
20230006327,117.951,30.397,4869.94,175116,117.963,30.405,4886
20230006325,146.877,30.394,5101.84,195611,146.877,30.398,5076
20230058088,199.842,30.394,2532.60,233950,199.845,30.362,2522
20230060800,13.878,30.394,6678.42,100634,13.886,30.399,6666
20230006324,169.545,30.393,7866.92,210230,169.554,30.397,7879
20230060799,20.160,30.391,15145.78,873,20.164,30.394,15143
20230060798,8.619,30.390,5881.41,100308,8.623,30.401,5885
20230058095,167.539,30.389,14885.88,216458,167.552,30.413,14915
20230058093,45.558,30.389,16260.70,131379,45.558,30.389,16246
20230060797,22.684,30.388,12458.05,113927,22.676,30.383,12467
20230006321,179.282,30.388,3336.26,6927,179.287,30.388,3322
20230006319,198.401,30.387,8771.40,239229,198.414,30.376,8761
20230050734,226.178,30.386,17390.26,748535,226.186,30.387,17427
20230052031,37.622,30.384,5159.97,123020,37.640,30.381,5163
20230006313,199.473,30.381,10785.77,234408,199.462,30.385,10773
20230006312,245.611,30.381,14032.12,264319,245.608,30.388,14034
20230058092,191.981,30.379,7333.89,747995,191.981,30.379,7344
20230058091,187.552,30.379,14873.87,724897,187.552,30.379,14899
20230042216,41.240,30.378,832.72,2221,41.243,30.379,833
20230006309,204.373,30.378,7767.85,239234,204.382,30.367,7758
20230060796,27.929,30.377,7522.66,110573,27.937,30.387,7535
20230053662,161.841,30.377,8833.43,200578,161.859,30.363,8816
20230006306,173.484,30.374,8231.56,723747,173.491,30.380,8236
20230060794,18.661,30.372,6913.37,113909,18.670,30.376,6920
20230006303,205.307,30.370,12023.52,725695,205.325,30.379,12014
20230006301,118.050,30.368,4314.92,4064,118.058,30.356,4310
20230060792,160.631,30.367,13215.69,206690,160.630,30.355,13201
20230058089,188.808,30.365,15478.64,724943,188.808,30.365,15534
20230006299,129.173,30.365,7501.26,189325,129.179,30.364,7505
20230006305,241.130,30.363,16898.72,262998,241.130,30.364,16849
20230060789,11.139,30.361,5162.45,102797,11.148,30.352,5213
20230052036,30.304,30.361,3811.63,1502,30.306,30.360,3810
20230053804,142.428,30.360,7415.15,195057,142.428,30.351,7429
20230006295,177.008,30.356,6289.55,6772,177.013,30.356,6273
20230006284,208.964,30.347,2251.07,238914,208.975,30.351,2249
20230060782,13.519,30.344,6781.17,100622,13.526,30.347,6804
20230060777,11.780,30.334,5235.73,485,11.784,30.339,5244
20230006280,205.781,30.334,10419.15,8685,205.787,30.337,10442
20230006281,180.016,30.332,3303.54,229527,180.028,30.330,3314
20230006283,130.550,30.326,5682.46,189327,130.541,30.332,5685
20230006269,240.997,30.319,9021.20,262945,240.970,30.315,9036
20230006272,152.469,30.316,6287.44,5481,152.465,30.320,6296
20230060771,32.271,30.316,9144.39,1644,32.280,30.321,9147
20230060770,166.728,30.315,6893.48,219815,166.725,30.326,6895
20230058082,37.253,30.314,17341.35,123018,37.253,30.314,17347
20230058086,178.000,30.313,6490.73,724142,178.010,30.323,6557
20230006268,198.335,30.313,4857.03,8301,198.339,30.318,4863
20230058083,246.361,30.311,14733.25,264472,246.367,30.315,14715
20230006271,168.657,30.311,1991.86,6271,168.659,30.316,1999
20230006267,194.805,30.310,2454.37,229118,194.811,30.312,2459
20230060766,38.790,30.308,10118.08,123032,38.787,30.311,10104
20230053818,232.317,30.307,10830.64,254589,232.321,30.317,10856
20230060763,352.737,30.301,4530.06,333401,352.734,30.301,4494
20230060762,23.223,30.301,10283.24,113933,23.230,30.308,10289
20230006265,241.018,30.301,9028.87,262967,241.023,30.297,9041
20230060759,162.254,30.297,5958.32,208885,162.260,30.299,5943
20230060757,2.909,30.295,4616.27,102749,2.908,30.290,4612
20230060752,183.540,30.290,12882.90,220224,183.543,30.299,12873
20230060751,35.129,30.290,3094.27,122990,35.125,30.288,3097
20230060747,358.598,30.288,9549.28,330998,358.598,30.297,9552
20230058079,129.175,30.285,14791.37,183795,129.171,30.294,14799
20230006260,204.919,30.285,4965.43,748172,204.925,30.279,4970
20230006259,191.317,30.284,4860.46,229534,191.333,30.298,4859
20230060745,9.631,30.283,5400.81,388,9.634,30.286,5401
20230006258,196.077,30.282,9913.77,234235,196.088,30.286,9937
20230060743,126.343,30.279,7638.92,180603,126.349,30.268,7640
20230057503,39.963,30.279,810.33,122790,39.963,30.276,810
20230058077,218.660,30.279,8925.65,240485,218.652,30.273,8937
20230006256,199.120,30.278,14852.39,725460,199.135,30.266,14909
20230060742,0.966,30.275,2932.19,102736,0.973,30.276,2936
20230060740,11.715,30.274,4731.81,100552,11.716,30.274,4723
20230042213,188.461,30.272,1175.44,7714,188.463,30.276,1175
20230060735,184.203,30.271,3838.01,7302,184.206,30.267,3839
20230060734,5.607,30.268,6411.50,102765,5.602,30.276,6413
20230060731,3.034,30.268,12973.76,102750,3.041,30.272,12935
20230058076,174.955,30.266,13689.07,723848,174.960,30.272,13699
20230006252,211.266,30.266,7481.51,748423,211.268,30.270,7489
